45644	Henry I the Fowler	Henry I the Fowler  Henry I the Fowler (German: "Heinrich der Finkler" or "Heinrich der Vogler"; Latin: "Henricius Auceps") (876–2 July 936) was the duke of Saxony from 912 and king of the Germans from 919 until his death. He was the first of the Ottonian Dynasty of German kings and emperors and therefore he is generally considered to be the founder and first king of the medieval German state, that was known until then as East Francia. As he was an eager hunter, he was called "the Fowler" (someone who hunts wildfowl) because it was said he was fixing birding nets when messengers arrived to inform him that he was to be king.  
45647	Propeller	Propeller  A propeller makes an aircraft, ship, or submarine in water or air go by making a big wind or a strong stream. It does this by turning two or more wings very quick. The blades of a propeller act as rotating wings, and produce force through application of both Bernoulli's principle and Newton's third law, generating a difference in pressure between the forward and rear surfaces of the airfoil-shaped blades.  
45648	Fluid	Fluid  A fluid is a substance that can easily move and change shape such as water (liquids), or air (gases), or plasmas. They can 'flow'- flow and fluids both come from the same English word roots (Latin: "fluere" "to flow") and are pronounced similarly. Fluids usually take on the shape of the objects that they touch, in contrast to solids which maintain their own shape. Some things are not exactly fluid and not exactly solid, such as Silly Putty. Powders are made of solid bits but can flow, particularly if you shake them. If you cool a fluid down enough it eventually becomes solid.  
45650	Ebony	Ebony  Ebony can mean many things:  
45651	Shelter	Shelter  A shelter is a place where someone or something is put in or goes to be kept safe or hidden. It can also be any place where people live that "shelters" () them from any danger such as the weather. There are different kinds of shelters and they are for used for different reasons. Currently, Women's Shelters are found around the United States, United Kingdom, and many other First World countries. In these places, women are there to hide or are running away from abusive or dangerous situations. In these shelters, they are given food and a place to stay for an amount of time (usually 1-3 months at a time). They are put into a support group and given a counselor. There is a high success rate in this type of place.  
45657	Zaiger's Genetics	Zaiger's Genetics  Zaiger's Genetics is an American company that breeds fruit trees. They are in Modesto, California. They have created fruits such as the Aprium (apricot and plum), the Nectarcot (nectarine and apricot), Peacotum (peach, apricot and plum) and the pluot (plum and apricot). They are dedicated to improving fruit worldwide. In 2009 Floyd Zaiger was named one of the "top ten most creative people in food" by Fast Company. Zaiger's Genetics gives fruit tours to commercial growers every Wednesday. An article in "Western Fruit Grower" titled "Wednesdays With Floyd" described a typical Wednesday with the Zaiger family.  
45659	Almond	Almond  The almond, Prunus dulcis, is a small tree in the family Rosaceae. "Almond" is also the name of the edible and widely cultivated 'nut' of this tree. The fruit of the almond has an outer hull and a hard shell with the seed or nut inside. Shelling almonds means removing the shell to get the seed. Almonds are sold either shelled or unshelled. Description. The almond is a small tree. It grows from four and 10 meters tall. It has a trunk 30 centimetres wide. The young twigs are green at first. When they are in their second year, they turn gray. The leaves are three to five inches long. The flowers are white or light pink, 3–5 cm wide with five petals.  
45660	Prunus	Prunus  Prunus is a genus of plants in the family Rosaceae. It includes plums, peaches, almonds, apricots and cherries.  
45661	Yellow Avens	Yellow Avens  Yellow Avens is a type of flowering plant It is found in the warmer areas of North America, Asia and Europe. It is 1 meter (3 feet) tall.  
45663	Water Avens	Water Avens  Water Avens are a flowering plant. These flowers are small. They live in or near water.  
45667	Ume	Ume  An Ume ("Prunus mume") is a type of Korean and Japanese plum of the family Rosaceae. It starts out as a white flower like an almond. It is also native to China but it is not called "ume" in Chinese. A lot of people have painted pictures of ume. It is often painted with bamboo next to it.  
45669	Filipendula	Filipendula  Filipendula is a family of 12 flowering plants in the family Rosaceae. Their flowers are mostly white. These plants are adapted to moist woodland conditions with partial shade preferred.  
45670	Mountain-mahogany	Mountain-mahogany  Mountain-mahogany is a family of 6 types of shrub. They are found in the United States and Mexico in very dry areas. They usually grow three to six meters tall but can get as tall as 13 meters. Mountain-mahogany is an extremely important upland forage for New Mexico Mule Deer and to a lesser extent American Elk.  
